﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分(類別),車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
"1554","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","8","50","臺中市","南區","0","1","0","7","3","6","50","4","1","1","5","4","6","6","1","1","10","5","5","2","16","3","10","3","1","B12","7","6","1","8","2","6","","11","11","1","13","4","120.657743","24.129006","2"
"1555","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","8","55","臺中市","清水區","0","1","0","7","3","6","50","3","1","1","5","4","6","6","4","4","5","4","5","2","16","3","10","2","1","C03","7","6","1","10","2","11","","14","14","1","12","4","120.573683","24.272585","2"
"1556","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","8","57","臺中市","北區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","C03","","","1","","1","","","7","7","1","13","4","120.69097","24.155546","3"
"1557","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","8","58","臺中市","潭子區","0","1","0","7","3","6","60","3","1","1","5","4","6","6","1","1","1","4","4","1","17","3","10","3","1","B03","7","5","1","8","2","5","","47","47","1","13","4","120.705313","24.21328","2"
"1558","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","8","59","臺中市","南區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","B03","","","1","","1","","","84","84","1","13","4","120.648622","24.119581","3"
"1559","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","8","59","臺中市","西屯區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","B12","","","1","","1","","","77","77","1","12","4","120.667075","24.175001","3"
"1560","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","1","臺中市","西屯區","0","0","0","7","","3","80","","","","","","","","","","","","","","13","","","","","B03","","","1","","1","","","7","7","1","12","4","120.631032","24.167757","3"
"1561","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","3","臺中市","大甲區","0","1","0","7","2","6","50","13","9","1","5","4","6","6","4","4","9","5","5","2","28","2","9","2","1","C03","7","9","1","10","2","14","","59","59","1","6","4","120.625255","24.341658","2"
"1562","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","3","臺中市","神岡區","0","1","0","7","1","6","60","13","12","1","5","4","6","6","4","4","1","4","4","1","13","3","10","3","1","B03","7","9","1","8","2","5","","56","56","1","12","4","120.69093","24.229718","2"
"1563","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","5","臺中市","東區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","1","","","84","84","1","13","4","120.706603","24.140502","3"
"1564","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","6","臺中市","北屯區","0","1","0","7","2","6","50","4","1","1","5","4","6","6","2","1","10","5","5","2","13","2","7","2","1","C03","7","12","1","10","2","11","","7","7","1","12","4","120.700136","24.164975","2"
"1565","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","12","臺中市","北區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","C03","","","1","","2","","","6","6","1","12","4","120.683767","24.15524","3"
"1566","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","12","臺中市","南屯區","0","2","0","7","3","6","50","3","1","1","5","4","6","6","4","4","10","5","5","2","13","2","9","1","1","C03","7","9","3","19","2","11","","58","58","1","12","4","120.646823","24.147891","2"
"1567","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","12","臺中市","清水區","0","1","0","7","3","6","50","3","1","1","5","4","6","6","1","1","1","5","5","2","16","3","10","3","1","B12","7","6","1","8","2","5","","11","11","1","12","4","120.571657","24.260387","2"
"1568","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","20","臺中市","西區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","B03","","","1","","2","","","32","32","1","12","4","120.672005","24.149013","3"
"1569","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","20","臺中市","梧棲區","0","0","0","7","","","70","","","","","","","","","","","","","","17","","","","","B03","","","1","","1","","","5","5","1","6","4","120.548371","24.236103","3"
"1570","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","22","臺中市","西區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","C03","","","1","","1","","","59","59","1","13","4","120.678576","24.136335","3"
"1571","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","25","臺中市","大雅區","0","1","0","7","1","6","50","3","1","1","5","4","6","6","1","1","10","5","5","2","16","3","10","3","1","B03","7","6","1","8","2","8","","11","11","1","12","4","120.645007","24.226501","2"
"1572","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","27","臺中市","大肚區","0","2","0","7","2","6","50","5","1","1","5","4","6","6","4","4","10","5","5","2","17","3","10","3","1","B12","7","5","1","8","2","16","","84","84","1","6","4","120.548396","24.142595","2"
"1573","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","29","臺中市","大肚區","0","2","0","7","2","6","50","11","9","1","5","4","6","6","4","4","9","5","5","1","18","2","9","1","1","C03","7","5","1","10","2","16","","85","85","1","6","4","120.573438","24.152056","2"
"1574","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","30","臺中市","北屯區","0","2","0","7","2","6","50","13","9","1","5","4","6","6","4","4","3","3","5","2","13","2","9","2","1","C03","7","9","1","10","2","11","14","7","7","1","13","4","120.695912","24.167732","2"
"1575","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","30","臺中市","龍井區","0","1","0","7","2","6","30","13","9","1","5","4","6","6","4","4","10","5","5","2","13","3","10","3","1","B12","7","9","1","8","2","1","","7","7","1","6","4","120.528439","24.192811","2"
"1576","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","33","臺中市","大里區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B12","","","1","","1","","","84","84","1","12","4","120.715346","24.094402","3"
"1577","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","35","臺中市","中區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","B01","","","1","","1","","","76","76","1","6","4","120.68532","24.138236","3"
"1578","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","41","臺中市","神岡區","0","0","0","7","","","30","","","","","","","","","","","","","","11","","","","","A12","","","1","","2","","","8","8","1","12","4","120.70767","24.267431","3"
"1579","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","42","臺中市","烏日區","0","0","0","7","","","50","","","","","","","","","","","","","","12","","","","","B03","","","1","","1","","","84","84","1","6","4","120.618724","24.115942","3"
"1580","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","47","臺中市","沙鹿區","0","2","0","7","2","6","30","13","9","1","5","4","6","6","4","4","10","5","5","2","17","2","9","5","4","C03","7","1","1","10","2","11","","51","51","1","13","4","120.553004","24.22334","2"
"1581","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","50","臺中市","太平區","0","1","0","7","3","6","50","4","2","1","5","4","6","6","4","4","5","5","5","2","13","2","8","1","1","F03","7","9","7","21","2","11","","7","7","1","12","4","120.726671","24.127431","2"
"1582","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","51","臺中市","太平區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","1","","","7","7","1","12","4","120.716394","24.1328","3"
"1583","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","52","臺中市","西屯區","0","1","0","7","2","6","40","3","1","1","5","4","6","6","4","4","10","5","5","2","12","3","10","3","1","B03","7","7","1","8","2","6","","65","65","1","12","4","120.617728","24.182154","2"
"1584","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","56","臺中市","大肚區","0","1","0","7","2","6","50","13","14","1","5","4","6","6","4","4","1","4","4","1","30","2","9","3","1","B03","7","9","1","8","2","1","","84","84","1","6","4","120.554921","24.129532","2"
"1585","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","58","臺中市","神岡區","0","1","0","7","1","6","50","3","1","1","5","4","6","6","4","4","10","5","5","1","16","3","10","3","1","B12","7","6","1","1","2","7","","14","14","1","12","4","120.69416","24.245732","2"
"1586","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","9","59","臺中市","南屯區","0","1","0","7","3","6","40","3","1","1","5","4","6","6","4","4","10","5","5","2","14","3","10","3","1","B03","7","2","1","8","2","7","","49","49","1","13","4","120.637433","24.143227","2"
"1587","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","10","0","臺中市","東區","0","0","0","7","","","30","","","","","","","","","","","","","","","","","","","C03","","","1","","9","","","85","85","1","13","4","120.696725","24.14922","3"
"1588","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","10","6","臺中市","中區","0","1","0","7","2","6","30","4","1","1","5","4","6","6","4","4","10","5","5","2","15","2","9","5","4","C03","7","9","1","10","2","15","","15","15","1","13","4","120.680758","24.137915","2"
"1589","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","10","7","臺中市","南屯區","0","1","0","7","3","6","50","4","1","1","5","4","6","6","4","4","5","4","5","2","15","3","10","2","1","C03","7","9","1","10","2","12","","39","39","1","13","4","120.649858","24.135365","2"
"1590","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","10","12","臺中市","豐原區","0","1","0","7","2","6","50","3","1","1","5","4","6","6","4","4","1","5","5","2","15","3","10","5","4","B12","7","9","1","7","2","2","","4","4","1","13","4","120.719454","24.277827","2"
"1591","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","10","15","臺中市","豐原區","0","1","0","7","3","6","60","13","9","1","5","4","1","6","4","4","1","4","5","1","12","2","9","1","4","C03","7","1","1","10","2","14","","51","51","1","12","4","120.735127","24.246724","2"
"1592","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","10","17","臺中市","南區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","1","","","7","7","1","6","4","120.670186","24.118081","3"
"1593","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","10","21","臺中市","大里區","0","1","0","7","2","6","40","13","7","1","5","4","6","6","4","4","5","5","4","2","12","2","7","2","1","C03","7","8","1","10","2","14","","40","40","1","6","4","120.709591","24.103713","2"
"1594","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","10","23","臺中市","北屯區","0","1","0","7","2","6","50","4","1","1","5","4","6","6","4","4","10","5","5","2","15","3","10","1","1","C03","7","9","1","10","2","11","","20","20","1","6","4","120.665227","24.178811","2"
"1595","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","10","25","臺中市","神岡區","0","1","0","7","2","6","50","13","9","1","5","4","6","6","1","1","1","4","5","2","12","3","10","5","4","A21","7","9","1","1","2","5","","59","59","1","12","4","120.698843","24.248948","2"
"1596","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","10","27","臺中市","大甲區","0","1","0","7","3","6","50","4","2","1","5","4","6","6","1","1","10","5","5","2","16","2","9","1","1","C03","7","6","1","10","2","12","","23","23","1","12","4","120.619535","24.349839","2"
"1597","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","10","28","臺中市","南屯區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","B03","","","1","","1","","","48","48","1","12","4","120.632432","24.117223","3"
"1598","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","10","28","臺中市","神岡區","0","0","0","7","1","6","50","13","7","1","5","4","6","6","4","4","1","5","5","2","12","","","","","B03","","","1","","2","","","40","40","1","12","4","120.697528","24.248596","3"
"1599","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","10","31","臺中市","南屯區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","A11","","","1","","2","","","50","50","1","12","4","120.627244","24.133196","3"
"1600","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","10","37","臺中市","潭子區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","A12","","","1","","2","","","7","7","1","13","4","120.694751","24.215995","3"
"1601","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","10","38","臺中市","北屯區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","2","","","59","59","1","6","4","120.694045","24.164153","3"
"1602","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","10","40","臺中市","南屯區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","1","","","59","59","1","13","4","120.621511","24.151079","3"
"1603","66000","387130000C","(04)23274275","(04)23288582","2026","1","5","10","41","臺中市","大里區","0","0","0","7","2","6","40","4","1","1","5","4","6","6","3","1","5","5","4","2","16","","","","","B03","","","1","","2","","","51","51","1","13","4","120.690449","24.10612","3"
